sample_id,value
3099,0.00016401580730453116
3100,-6.770664993673553e-05
3101,-7.266335710883125e-05
3102,-8.973592165857542e-05
3103,-3.4301829244941556e-05
3104,0.00011117335194721799
3105,0.00010326783312484576
3106,1.4996384922415016e-05
3107,-0.000316718693263828
3108,-0.00024601167719811185
3109,-8.287238189950562e-05
3110,-0.00015396856945007966
3111,-5.0302229262888554e-05
3112,-8.011139230802627e-05
3113,-6.077518705278611e-05
3114,3.0052958615123987e-05
3115,2.9808455798774693e-05
3116,-6.168462615460153e-05
3117,-6.811311291530698e-05
3118,-8.113061944022728e-05
3119,-6.464743427932249e-06
3120,-0.00010484392642974794
3121,-9.734914638102038e-06
3122,3.139898842200624e-05
3123,0.00014346814174205012
3124,1.8259894754737552e-05
3125,0.00017349942550063096
3126,1.687997560948133e-05
3127,-6.440189294517011e-05
3128,2.9592716880142546e-05
3129,7.088718004524715e-06
3130,2.683535795658824e-05
3131,2.0761914830654786e-05
3132,-0.00010559296924620852
3133,-0.00019753815541043819
3134,-4.687871970236243e-06
3135,-3.146344469860171e-05
3136,7.737884297966957e-06
3137,-7.345665562897888e-05
3138,-2.392698023468257e-05
3139,-0.0002721128932200364
3140,-1.9309685565531164e-06
3141,-0.00012088640145957363
3142,-1.1643153615296327e-06
3143,-0.00023037791838869458
3144,2.0054198615252898e-05
3145,2.4309997353702708e-05
3146,-0.0002780612058937551
3147,-1.6704536136239687e-05
3148,-4.6331703104078635e-05
3149,-5.013655079528661e-05
3150,1.6384284012019732e-06
3151,-8.769973106682225e-05
3152,5.519861485809089e-05
3153,-4.190420731902042e-07
3154,-8.198642432689652e-05
3155,-0.0002679005247540769
3156,0.00013357953708618858
3157,-9.50077567249536e-06
3158,2.3250642977654822e-05
3159,-0.00017787533868104168
3160,-8.554496197029946e-05
3161,-6.195346955209974e-05
3162,4.987955093383747e-06
3163,9.221569616347509e-05
3164,0.00017471682773903023
3165,2.0784094836562712e-05
3166,-1.3645989820362708e-07
3167,-6.920307828113434e-05
3168,-0.0002169378041289741
3169,-0.00010042398618534194
3170,-5.660959808155866e-05
3171,6.705595701932876e-05
3172,3.806479834020133e-05
3173,-7.971268072724317e-05
3174,0.0001651989770121871
3175,-1.603387165814635e-05
3176,2.7739364653825487e-06
3177,-0.00022870665518567046
3178,-3.5929605364799717e-07
3179,-1.6886120662093454e-06
3180,-6.814613891765439e-05
3181,2.778500691056244e-06
3182,-0.0001982596582733099
3183,-8.945956407114853e-05
3184,-0.00010273055043071495
3185,1.9747480377554866e-05
3186,-0.00015661427909508302
3187,-6.0984861291944663e-05
